datestop=5082014, pct=23, crimsusp=GRAND LARCENY, typeofid=P, arstmade=N, offunif=N, frisked=N, searched=N, contrabn=N, sex=M, race=B, agerange=40-49, htrange=5'0''- 5'5'', weightrange=<150, haircolor=BR, eyecolor=BR, build=T, premname=MEZZANINE (POST 0404), city=MANHATTAN
datestop=5312014, pct=60, crimsusp=MISD, typeofid=P, arstmade=Y, offunif=Y, frisked=N, searched=Y, contrabn=N, sex=F, race=A, agerange=40-49, htrange=5'5''- 5'11'', weightrange=170-179, haircolor=BK, eyecolor=BR, build=M, premname=BASEMENT, city=BROOKLYN
datestop=5132014, pct=19, crimsusp=FEL, typeofid=P, arstmade=N, offunif=Y, frisked=Y, searched=N, contrabn=N, sex=F, race=W, agerange=50+, htrange=6'0''- 6'5'', weightrange=200-224, haircolor=GY, eyecolor=XX, build=M, premname=SIDEWALK, city=MANHATTAN
datestop=5162014, pct=14, crimsusp=MISD, typeofid=V, arstmade=N, offunif=Y, frisked=Y, searched=N, contrabn=N, sex=M, race=Q, agerange=30-39, htrange=5'5''- 5'11'', weightrange=190-199, haircolor=BR, eyecolor=BR, build=M, premname=PUBLIC SIDEWALK, city=MANHATTAN
datestop=5312014, pct=25, crimsusp=MISD, typeofid=V, arstmade=Y, offunif=Y, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=40-49, htrange=5'5''- 5'11'', weightrange=170-179, haircolor=BR, eyecolor=BR, build=M, premname=STAIRWELL A-12FL, city=MANHATTAN
datestop=5282014, pct=83, crimsusp=MISD, typeofid=V, arstmade=N, offunif=N, frisked=N, searched=N, contrabn=N, sex=M, race=Q, agerange=20-29, htrange=5'5''- 5'11'', weightrange=180-189, haircolor=BK, eyecolor=BR, build=M, premname=STREET, city=BROOKLYN
datestop=5222014, pct=102, crimsusp=BURGLARY, typeofid=P, arstmade=N, offunif=Y, frisked=N, searched=N, contrabn=N, sex=M, race=Q, agerange=30-39, htrange=6'0''- 6'5'', weightrange=<150, haircolor=BR, eyecolor=BR, build=T, premname=, city=QUEENS
datestop=5182014, pct=41, crimsusp=BURGLARY, typeofid=V, arstmade=N, offunif=Y, frisked=N, searched=N, contrabn=N, sex=F, race=W, agerange=20-29, htrange=5'5''- 5'11'', weightrange=<150, haircolor=BL, eyecolor=BL, build=T, premname=RITE AID STORE, city=BRONX
datestop=5312014, pct=60, crimsusp=MISD, typeofid=P, arstmade=Y, offunif=Y, frisked=N, searched=Y, contrabn=N, sex=M, race=A, agerange=50+, htrange=5'5''- 5'11'', weightrange=170-179, haircolor=BK, eyecolor=BR, build=T, premname=BASEMENT, city=BROOKLYN
datestop=5222014, pct=102, crimsusp=BURGLARY, typeofid=P, arstmade=N, offunif=Y, frisked=N, searched=N, contrabn=N, sex=M, race=Q, agerange=20-29, htrange=6'0''- 6'5'', weightrange=150-159, haircolor=BK, eyecolor=BR, build=T, premname=STREET, city=QUEENS
datestop=5312014, pct=106, crimsusp=FELONY, typeofid=V, arstmade=N, offunif=N, frisked=Y, searched=N, contrabn=N, sex=M, race=A, agerange=20-29, htrange=5'5''- 5'11'', weightrange=170-179, haircolor=BK, eyecolor=BR, build=T, premname=STREET, city=QUEENS
datestop=5032014, pct=66, crimsusp=FEL, typeofid=P, arstmade=N, offunif=N, frisked=Y, searched=Y, contrabn=N, sex=M, race=U, agerange=30-39, htrange=5'5''- 5'11'', weightrange=160-169, haircolor=BK, eyecolor=BL, build=T, premname=SIDEWALK, city=BROOKLYN
datestop=5302014, pct=79, crimsusp=CPW, typeofid=P, arstmade=N, offunif=Y, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=40-49, htrange=5'5''- 5'11'', weightrange=170-179, haircolor=BK, eyecolor=BR, build=M, premname=RESIDENTIAL, city=BROOKLYN
datestop=5302014, pct=60, crimsusp=CSCS, typeofid=P, arstmade=N, offunif=N, frisked=N, searched=N, contrabn=N, sex=M, race=W, agerange=40-49, htrange=5'5''- 5'11'', weightrange=180-189, haircolor=BR, eyecolor=BR, build=M, premname=, city=BROOKLYN
datestop=5222014, pct=102, crimsusp=BURG, typeofid=P, arstmade=N, offunif=Y, frisked=N, searched=N, contrabn=N, sex=M, race=Q, agerange=20-29, htrange=5'5''- 5'11'', weightrange=<150, haircolor=BR, eyecolor=BK, build=T, premname=, city=QUEENS
datestop=5102014, pct=112, crimsusp=MISD/CPW, typeofid=V, arstmade=N, offunif=N, frisked=Y, searched=Y, contrabn=N, sex=M, race=W, agerange=30-39, htrange=5'5''- 5'11'', weightrange=150-159, haircolor=BR, eyecolor=BR, build=T, premname=CVS PHARMACY, city=QUEENS
datestop=5282014, pct=44, crimsusp=FELONY, typeofid=P, arstmade=N, offunif=Y, frisked=Y, searched=N, contrabn=N, sex=M, race=P, agerange=<20, htrange=5'5''- 5'11'', weightrange=170-179, haircolor=BR, eyecolor=BR, build=M, premname=STREET, city=BRONX
datestop=5232014, pct=121, crimsusp=MISDEMEANOR, typeofid=V, arstmade=N, offunif=Y, frisked=N, searched=N, contrabn=N, sex=M, race=Q, agerange=<20, htrange=5'5''- 5'11'', weightrange=<150, haircolor=BR, eyecolor=BR, build=M, premname=SIDEWALK, city=STATEN ISLAND
datestop=5012014, pct=34, crimsusp=FELONY, typeofid=V, arstmade=N, offunif=Y, frisked=Y, searched=Y, contrabn=N, sex=M, race=P, agerange=20-29, htrange=5'5''- 5'11'', weightrange=170-179, haircolor=BK, eyecolor=BR, build=M, premname=STREET, city=MANHATTAN
datestop=5312014, pct=107, crimsusp=BURGLARY, typeofid=P, arstmade=N, offunif=N, frisked=N, searched=N, contrabn=N, sex=M, race=Q, agerange=30-39, htrange=5'5''- 5'11'', weightrange=160-169, haircolor=BK, eyecolor=BR, build=T, premname=STREET, city=QUEENS
datestop=5092014, pct=79, crimsusp=CPW, typeofid=P, arstmade=N, offunif=Y, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=<20, htrange=5'5''- 5'11'', weightrange=150-159, haircolor=BR, eyecolor=BR, build=T, premname=RESIDENTIAL, city=BROOKLYN
datestop=5142014, pct=43, crimsusp=MISD, typeofid=P, arstmade=N, offunif=N, frisked=Y, searched=N, contrabn=N, sex=M, race=A, agerange=20-29, htrange=5'5''- 5'11'', weightrange=160-169, haircolor=BK, eyecolor=BR, build=T, premname=STAIRWELL, city=BRONX
datestop=5222014, pct=109, crimsusp=ROBBERY, typeofid=P, arstmade=N, offunif=N, frisked=Y, searched=N, contrabn=N, sex=M, race=Q, agerange=50+, htrange=6'0''- 6'5'', weightrange=225-249, haircolor=BR, eyecolor=BR, build=M, premname=STREET, city=QUEENS
datestop=5312014, pct=106, crimsusp=FELONY, typeofid=V, arstmade=N, offunif=N, frisked=Y, searched=N, contrabn=N, sex=M, race=A, agerange=20-29, htrange=5'5''- 5'11'', weightrange=160-169, haircolor=BK, eyecolor=BR, build=T, premname=STREET, city=QUEENS
datestop=5222014, pct=46, crimsusp=CPW, typeofid=P, arstmade=Y, offunif=Y, frisked=Y, searched=Y, contrabn=N, sex=M, race=Q, agerange=20-29, htrange=5'5''- 5'11'', weightrange=170-179, haircolor=BK, eyecolor=BR, build=M, premname=STREET/SIDEWALK, city=BRONX
datestop=5172014, pct=41, crimsusp=CPW, typeofid=P, arstmade=Y, offunif=N, frisked=Y, searched=Y, contrabn=N, sex=M, race=Q, agerange=30-39, htrange=5'5''- 5'11'', weightrange=250+, haircolor=BK, eyecolor=BR, build=H, premname=SIDEWALK, city=BRONX
datestop=5152014, pct=73, crimsusp=FEL, typeofid=V, arstmade=N, offunif=Y, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=<20, htrange=6'0''- 6'5'', weightrange=190-199, haircolor=BK, eyecolor=BR, build=T, premname=SIDEWALK, city=BROOKLYN
datestop=5232014, pct=73, crimsusp=FEL, typeofid=P, arstmade=N, offunif=Y, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=20-29, htrange=5'5''- 5'11'', weightrange=<150, haircolor=BK, eyecolor=BR, build=T, premname=SIDEWALK, city=BROOKLYN
datestop=5112014, pct=110, crimsusp=MISD, typeofid=V, arstmade=N, offunif=Y, frisked=N, searched=N, contrabn=N, sex=F, race=A, agerange=30-39, htrange=5'0''- 5'5'', weightrange=<150, haircolor=BR, eyecolor=BL, build=T, premname=APARTMENT, city=QUEENS
datestop=5312014, pct=101, crimsusp=GLA, typeofid=P, arstmade=N, offunif=N, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=<20, htrange=5'5''- 5'11'', weightrange=160-169, haircolor=BK, eyecolor=BR, build=M, premname=STREET, city=QUEENS
datestop=5012014, pct=120, crimsusp=BURGLARY, typeofid=V, arstmade=N, offunif=N, frisked=Y, searched=Y, contrabn=N, sex=M, race=B, agerange=30-39, htrange=5'5''- 5'11'', weightrange=150-159, haircolor=BK, eyecolor=BR, build=T, premname=STREET, city=STATEN ISLAND
datestop=5142014, pct=120, crimsusp=ROBBERY, typeofid=V, arstmade=N, offunif=N, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=20-29, htrange=5'5''- 5'11'', weightrange=150-159, haircolor=BK, eyecolor=BR, build=M, premname=STREET, city=STATEN ISLAND
datestop=5312014, pct=10, crimsusp=MISD, typeofid=V, arstmade=N, offunif=N, frisked=N, searched=N, contrabn=N, sex=M, race=Q, agerange=<20, htrange=5'5''- 5'11'', weightrange=170-179, haircolor=BK, eyecolor=BR, build=M, premname=SIDEWALK, city=MANHATTAN
datestop=5272014, pct=25, crimsusp=UNAUTHORIZED SALE OF, typeofid=P, arstmade=Y, offunif=N, frisked=Y, searched=Y, contrabn=N, sex=M, race=P, agerange=30-39, htrange=5'5''- 5'11'', weightrange=150-159, haircolor=BK, eyecolor=BR, build=T, premname=MEZZANINE (POST 0402), city=MANHATTAN
datestop=5282014, pct=120, crimsusp=FELONY, typeofid=P, arstmade=N, offunif=Y, frisked=N, searched=N, contrabn=N, sex=F, race=Q, agerange=40-49, htrange=5'0''- 5'5'', weightrange=<150, haircolor=BR, eyecolor=BR, build=T, premname=STREET/CAR, city=STATEN ISLAND
datestop=5222014, pct=105, crimsusp=FELONY, typeofid=P, arstmade=N, offunif=Y, frisked=N, searched=N, contrabn=N, sex=M, race=W, agerange=30-39, htrange=5'0''- 5'5'', weightrange=<150, haircolor=BL, eyecolor=BR, build=M, premname=STREET, city=QUEENS
datestop=5312014, pct=106, crimsusp=FELONY, typeofid=V, arstmade=N, offunif=N, frisked=N, searched=N, contrabn=N, sex=M, race=Z, agerange=20-29, htrange=5'5''- 5'11'', weightrange=190-199, haircolor=BK, eyecolor=BR, build=M, premname=STREET, city=QUEENS
datestop=5272014, pct=88, crimsusp=MISD., typeofid=P, arstmade=Y, offunif=Y, frisked=N, searched=Y, contrabn=N, sex=M, race=B, agerange=20-29, htrange=5'5''- 5'11'', weightrange=170-179, haircolor=BK, eyecolor=BR, build=T, premname=ROOF, city=BROOKLYN
datestop=5312014, pct=25, crimsusp=FELONY, typeofid=O, arstmade=N, offunif=Y, frisked=N, searched=N, contrabn=N, sex=M, race=Z, agerange=<20, htrange=5'0''- 5'5'', weightrange=<150, haircolor=BK, eyecolor=BR, build=M, premname=SIDEWALK, city=MANHATTAN
datestop=5132014, pct=120, crimsusp=CRIMINAL TRESPASS, typeofid=V, arstmade=N, offunif=N, frisked=N, searched=N, contrabn=N, sex=M, race=B, agerange=<20, htrange=5'5''- 5'11'', weightrange=150-159, haircolor=BK, eyecolor=BR, build=T, premname=LOBBY, city=STATEN ISLAND
datestop=5032014, pct=75, crimsusp=ASSAULT, typeofid=V, arstmade=N, offunif=Y, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=20-29, htrange=5'0''- 5'5'', weightrange=160-169, haircolor=BK, eyecolor=BR, build=T, premname=STREET, city=BROOKLYN
datestop=5312014, pct=103, crimsusp=PETITE LARCENY, typeofid=P, arstmade=N, offunif=Y, frisked=N, searched=N, contrabn=N, sex=M, race=A, agerange=30-39, htrange=6'0''- 6'5'', weightrange=170-179, haircolor=BR, eyecolor=BR, build=M, premname=, city=QUEENS
datestop=5222014, pct=62, crimsusp=BURGLARY, typeofid=P, arstmade=N, offunif=Y, frisked=N, searched=N, contrabn=N, sex=M, race=Q, agerange=30-39, htrange=5'5''- 5'11'', weightrange=170-179, haircolor=BK, eyecolor=BR, build=M, premname=STREET, city=BROOKLYN
datestop=5052014, pct=106, crimsusp=FELONY, typeofid=P, arstmade=N, offunif=Y, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=<20, htrange=6'0''- 6'5'', weightrange=200-224, haircolor=BK, eyecolor=BR, build=H, premname=STREET, city=QUEENS
datestop=5252014, pct=44, crimsusp=ROBBERY, typeofid=V, arstmade=N, offunif=N, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=20-29, htrange=5'5''- 5'11'', weightrange=160-169, haircolor=BK, eyecolor=BR, build=M, premname=SIDEWALK, city=BRONX
datestop=5312014, pct=79, crimsusp=MISD, typeofid=P, arstmade=Y, offunif=Y, frisked=Y, searched=Y, contrabn=N, sex=M, race=B, agerange=20-29, htrange=6'0''- 6'5'', weightrange=200-224, haircolor=BK, eyecolor=BR, build=M, premname=LOBBY, city=BROOKLYN
datestop=5212014, pct=10, crimsusp=CRIM TRES, typeofid=P, arstmade=Y, offunif=Y, frisked=Y, searched=Y, contrabn=Y, sex=M, race=Q, agerange=30-39, htrange=5'5''- 5'11'', weightrange=170-179, haircolor=BR, eyecolor=HA, build=M, premname=HALLWAY, city=MANHATTAN
datestop=5312014, pct=102, crimsusp=BURG, typeofid=P, arstmade=N, offunif=Y, frisked=N, searched=N, contrabn=N, sex=M, race=Q, agerange=30-39, htrange=5'5''- 5'11'', weightrange=200-224, haircolor=BK, eyecolor=BR, build=H, premname=STREET, city=QUEENS
datestop=5222014, pct=111, crimsusp=CSCS, typeofid=P, arstmade=N, offunif=N, frisked=Y, searched=N, contrabn=N, sex=M, race=W, agerange=20-29, htrange=6'0''- 6'5'', weightrange=170-179, haircolor=BK, eyecolor=BR, build=M, premname=RESIDENTIAL STREET, city=QUEENS
datestop=5162014, pct=115, crimsusp=PETIT LARCENY, typeofid=V, arstmade=N, offunif=Y, frisked=Y, searched=Y, contrabn=N, sex=M, race=W, agerange=40-49, htrange=5'0''- 5'5'', weightrange=<150, haircolor=BA, eyecolor=BR, build=T, premname=STREET, city=QUEENS
datestop=5052014, pct=104, crimsusp=CPSP, typeofid=P, arstmade=Y, offunif=N, frisked=Y, searched=N, contrabn=N, sex=M, race=Q, agerange=20-29, htrange=5'5''- 5'11'', weightrange=200-224, haircolor=BK, eyecolor=BR, build=M, premname=COMMERCIAL, city=QUEENS
datestop=5152014, pct=105, crimsusp=FELONY, typeofid=P, arstmade=N, offunif=N, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=20-29, htrange=5'5''- 5'11'', weightrange=180-189, haircolor=BK, eyecolor=BR, build=M, premname=STREET, city=QUEENS
datestop=5282014, pct=32, crimsusp=MISD, typeofid=V, arstmade=N, offunif=Y, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=<20, htrange=5'5''- 5'11'', weightrange=<150, haircolor=BK, eyecolor=BR, build=T, premname=APT BUILDING PARK, city=MANHATTAN
datestop=5312014, pct=34, crimsusp=FELONY, typeofid=P, arstmade=Y, offunif=Y, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=20-29, htrange=5'5''- 5'11'', weightrange=<150, haircolor=BK, eyecolor=BR, build=T, premname=, city=MANHATTAN
datestop=5312014, pct=75, crimsusp=CRIM TRES, typeofid=P, arstmade=N, offunif=Y, frisked=N, searched=N, contrabn=N, sex=M, race=B, agerange=<20, htrange=6'0''- 6'5'', weightrange=250+, haircolor=BK, eyecolor=BR, build=H, premname=LOBBY, city=BROOKLYN
datestop=5292014, pct=73, crimsusp=FEL, typeofid=V, arstmade=N, offunif=Y, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=<20, htrange=5'0''- 5'5'', weightrange=<150, haircolor=BK, eyecolor=BR, build=T, premname=, city=BROOKLYN
datestop=5092014, pct=101, crimsusp=FELONY, typeofid=P, arstmade=N, offunif=Y, frisked=N, searched=N, contrabn=N, sex=F, race=B, agerange=40-49, htrange=5'5''- 5'11'', weightrange=150-159, haircolor=BK, eyecolor=BR, build=T, premname=STREET, city=QUEENS
datestop=5152014, pct=52, crimsusp=MISD, typeofid=O, arstmade=N, offunif=Y, frisked=Y, searched=N, contrabn=N, sex=M, race=P, agerange=<20, htrange=6'0''- 6'5'', weightrange=170-179, haircolor=BK, eyecolor=BR, build=T, premname=BUILDING, city=BRONX
datestop=5222014, pct=79, crimsusp=ROBBERY, typeofid=O, arstmade=N, offunif=N, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=<20, htrange=5'5''- 5'11'', weightrange=170-179, haircolor=BK, eyecolor=BK, build=M, premname=STREET, city=BROOKLYN
datestop=5312014, pct=121, crimsusp=FELONY, typeofid=P, arstmade=N, offunif=Y, frisked=N, searched=N, contrabn=N, sex=M, race=I, agerange=<20, htrange=5'5''- 5'11'', weightrange=150-159, haircolor=BR, eyecolor=BR, build=M, premname=CAR, city=STATEN ISLAND
datestop=5312014, pct=75, crimsusp=CRIM TRES, typeofid=P, arstmade=Y, offunif=Y, frisked=N, searched=Y, contrabn=Y, sex=M, race=B, agerange=<20, htrange=5'5''- 5'11'', weightrange=250+, haircolor=BK, eyecolor=BR, build=H, premname=LOBBY, city=BROOKLYN
datestop=5172014, pct=50, crimsusp=FELONY, typeofid=P, arstmade=N, offunif=N, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=20-29, htrange=5'5''- 5'11'', weightrange=180-189, haircolor=BK, eyecolor=BR, build=M, premname=STREET, city=BRONX
datestop=5242014, pct=67, crimsusp=FELONY/ROBBERY, typeofid=P, arstmade=N, offunif=Y, frisked=Y, searched=Y, contrabn=N, sex=M, race=B, agerange=20-29, htrange=5'5''- 5'11'', weightrange=<150, haircolor=BK, eyecolor=BR, build=M, premname=STAIRWELL, city=BROOKLYN
datestop=5012014, pct=71, crimsusp=BURGLARY, typeofid=V, arstmade=N, offunif=Y, frisked=N, searched=N, contrabn=N, sex=M, race=U, agerange=50+, htrange=5'5''- 5'11'', weightrange=170-179, haircolor=BA, eyecolor=BR, build=M, premname=STREET, city=BROOKLYN
datestop=5222014, pct=102, crimsusp=BURGLARY, typeofid=V, arstmade=N, offunif=N, frisked=Y, searched=N, contrabn=N, sex=M, race=Q, agerange=20-29, htrange=5'5''- 5'11'', weightrange=160-169, haircolor=BK, eyecolor=BR, build=M, premname=STREET, city=QUEENS
datestop=5302014, pct=76, crimsusp=FEL, typeofid=V, arstmade=N, offunif=N, frisked=N, searched=N, contrabn=N, sex=F, race=P, agerange=40-49, htrange=5'0''- 5'5'', weightrange=150-159, haircolor=BR, eyecolor=BR, build=T, premname=, city=BROOKLYN
datestop=5062014, pct=101, crimsusp=FELONY, typeofid=P, arstmade=N, offunif=Y, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=<20, htrange=6'0''- 6'5'', weightrange=<150, haircolor=BK, eyecolor=BR, build=M, premname=HOUSE(PRIVATE), city=QUEENS
datestop=5072014, pct=107, crimsusp=GLA, typeofid=P, arstmade=Y, offunif=N, frisked=Y, searched=N, contrabn=N, sex=M, race=Q, agerange=<20, htrange=5'5''- 5'11'', weightrange=200-224, haircolor=BK, eyecolor=BR, build=H, premname=STREET, city=QUEENS
datestop=5312014, pct=34, crimsusp=FELONY, typeofid=V, arstmade=N, offunif=Y, frisked=Y, searched=N, contrabn=N, sex=M, race=P, agerange=<20, htrange=5'0''- 5'5'', weightrange=<150, haircolor=BK, eyecolor=BR, build=T, premname=, city=MANHATTAN
datestop=5192014, pct=120, crimsusp=CPCS, typeofid=V, arstmade=N, offunif=N, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=20-29, htrange=6'0''- 6'5'', weightrange=190-199, haircolor=BR, eyecolor=BR, build=T, premname=STREET, city=STATEN ISLAND
datestop=5312014, pct=6, crimsusp=GRAND LARCENY, typeofid=P, arstmade=N, offunif=Y, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=30-39, htrange=6'0''- 6'5'', weightrange=200-224, haircolor=BK, eyecolor=BR, build=M, premname=NYU, city=MANHATTAN
datestop=5122014, pct=112, crimsusp=FEL/BURG, typeofid=P, arstmade=N, offunif=Y, frisked=Y, searched=N, contrabn=N, sex=M, race=A, agerange=40-49, htrange=5'5''- 5'11'', weightrange=160-169, haircolor=BK, eyecolor=BR, build=M, premname=RESTAURANT, city=QUEENS
datestop=5282014, pct=120, crimsusp=CSCS, typeofid=P, arstmade=N, offunif=N, frisked=N, searched=N, contrabn=N, sex=M, race=B, agerange=30-39, htrange=6'0''- 6'5'', weightrange=225-249, haircolor=BK, eyecolor=BR, build=H, premname=STREET, city=STATEN ISLAND
datestop=5212014, pct=113, crimsusp=FEL, typeofid=P, arstmade=N, offunif=Y, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=20-29, htrange=5'5''- 5'11'', weightrange=160-169, haircolor=BK, eyecolor=BR, build=M, premname=, city=QUEENS
datestop=5222014, pct=34, crimsusp=FEL, typeofid=P, arstmade=N, offunif=Y, frisked=N, searched=N, contrabn=N, sex=F, race=Q, agerange=50+, htrange=5'0''- 5'5'', weightrange=200-224, haircolor=BR, eyecolor=BR, build=H, premname=MEZZAZINE, city=MANHATTAN
datestop=5092014, pct=28, crimsusp=FEL, typeofid=P, arstmade=N, offunif=N, frisked=Y, searched=N, contrabn=N, sex=M, race=B, agerange=20-29, htrange=5'5''- 5'11'', weightrange=<150, haircolor=BK, eyecolor=BR, build=M, premname=SIDEWALK, city=MANHATTAN
datestop=5312014, pct=120, crimsusp=GANG ASSAULT, typeofid=P, arstmade=N, offunif=N, frisked=N, searched=N, contrabn=N, sex=M, race=B, agerange=<20, htrange=5'5''- 5'11'', weightrange=150-159, haircolor=BK, eyecolor=BR, build=T, premname=SIDEWALK, city=STATEN ISLAND
datestop=5312014, pct=34, crimsusp=FELONY, typeofid=V, arstmade=N, offunif=Y, frisked=Y, searched=N, contrabn=N, sex=M, race=P, agerange=<20, htrange=5'5''- 5'11'', weightrange=150-159, haircolor=BK, eyecolor=BR, build=T, premname=, city=MANHATTAN
datestop=5082014, pct=114, crimsusp=FEL, typeofid=V, arstmade=N, offunif=N, frisked=Y, searched=N, contrabn=N, sex=M, race=Q, agerange=<20, htrange=5'0''- 5'5'', weightrange=<150, haircolor=BK, eyecolor=BR, build=T, premname=STREET, city=QUEENS
datestop=5112014, pct=73, crimsusp=FEL, typeofid=R, arstmade=N, offunif=Y, frisked=N, searched=N, contrabn=N, sex=M, race=B, agerange=20-29, htrange=5'0''- 5'5'', weightrange=180-189, haircolor=BK, eyecolor=BK, build=M, premname=2ND FLOOR HALLWAY, city=BROOKLYN
datestop=5312014, pct=83, crimsusp=MISD, typeofid=P, arstmade=N, offunif=Y, frisked=N, searched=N, contrabn=N, sex=M, race=Q, agerange=20-29, htrange=6'0''- 6'5'', weightrange=150-159, haircolor=BK, eyecolor=BR, build=T, premname=COURT YARD, city=BROOKLYN
